"","origin_ID","dest_ID","ID","Prediction","date"
"1","US, CO","US, AZ","US, CO-US, AZ",303,2020-01-01
"2","US, CO","US, AZ","US, CO-US, AZ",301,2020-01-02
"3","US, CO","US, AZ","US, CO-US, AZ",297,2020-01-03
"4","US, CO","US, AZ","US, CO-US, AZ",291,2020-01-04
"5","US, CO","US, AZ","US, CO-US, AZ",284,2020-01-05
"6","US, CO","US, AZ","US, CO-US, AZ",274,2020-01-06
"7","US, CO","US, AZ","US, CO-US, AZ",263,2020-01-07
"8","US, CO","US, AZ","US, CO-US, AZ",249,2020-01-08
"9","US, CO","US, AZ","US, CO-US, AZ",234,2020-01-09
"10","US, CO","US, AZ","US, CO-US, AZ",217,2020-01-10
"11","US, CO","US, AZ","US, CO-US, AZ",198,2020-01-11
"12","US, CO","US, AZ","US, CO-US, AZ",177,2020-01-12
"13","US, CO","US, AZ","US, CO-US, AZ",155,2020-01-13
"14","US, CO","US, AZ","US, CO-US, AZ",130,2020-01-14
"15","US, CO","US, AZ","US, CO-US, AZ",104,2020-01-15
"16","US, CO","US, AZ","US, CO-US, AZ",75,2020-01-16
"17","US, CO","US, AZ","US, CO-US, AZ",45,2020-01-17
"18","US, CO","US, AZ","US, CO-US, AZ",13,2020-01-18
"19","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-19
"20","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-20
"21","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-21
"22","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-22
"23","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-23
"24","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-24
"25","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-25
"26","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-26
"27","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-27
"28","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-28
"29","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-29
"30","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-30
"31","US, CO","US, AZ","US, CO-US, AZ",0,2020-01-31
"32","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-01
"33","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-02
"34","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-03
"35","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-04
"36","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-05
"37","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-06
"38","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-07
"39","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-08
"40","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-09
"41","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-10
"42","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-11
"43","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-12
"44","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-13
"45","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-14
"46","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-15
"47","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-16
"48","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-17
"49","US, CO","US, AZ","US, CO-US, AZ",0,2020-02-18
"50","US, CO","US, AZ","US, CO-US, AZ",88,2020-02-19
"51","US, CO","US, AZ","US, CO-US, AZ",227,2020-02-20
"52","US, CO","US, AZ","US, CO-US, AZ",376,2020-02-21
"53","US, CO","US, AZ","US, CO-US, AZ",536,2020-02-22
"54","US, CO","US, AZ","US, CO-US, AZ",707,2020-02-23
"55","US, CO","US, AZ","US, CO-US, AZ",888,2020-02-24
"56","US, CO","US, AZ","US, CO-US, AZ",1079,2020-02-25
"57","US, CO","US, AZ","US, CO-US, AZ",1280,2020-02-26
"58","US, CO","US, AZ","US, CO-US, AZ",1492,2020-02-27
"59","US, CO","US, AZ","US, CO-US, AZ",1715,2020-02-28
"60","US, CO","US, AZ","US, CO-US, AZ",1948,2020-02-29
"61","US, CO","US, AZ","US, CO-US, AZ",2191,2020-03-01
"62","US, CO","US, AZ","US, CO-US, AZ",2423,2020-03-02
"63","US, CO","US, AZ","US, CO-US, AZ",2644,2020-03-03
"64","US, CO","US, AZ","US, CO-US, AZ",2854,2020-03-04
"65","US, CO","US, AZ","US, CO-US, AZ",3053,2020-03-05
"66","US, CO","US, AZ","US, CO-US, AZ",3240,2020-03-06
